79.649,78.873,78.102,77.337,76.577,75.822,75.073,74.33,73.593,72.863,72.139,71.421,70.711,70.007,69.311,68.622,67.941,67.268,66.603,65.947,65.299,64.661,64.031,63.411,62.801,62.201,61.612,61.033,60.465,59.908,59.363,58.83,58.31,57.801,57.306,56.824,56.356,55.902,55.462,55.036,54.626,54.231,53.852,53.488,53.141,52.811,52.498,52.202,51.923,51.662,51.42,51.196,50.99,50.804,50.636,50.488,50.359,50.249,50.16,50.09,50.04,50.01,50.0,50.01,50.04,50.09,50.16,50.249,50.359,50.488,50.636,50.804,50.99,51.196,51.42,51.662,51.923,52.202,52.498,52.811,53.141,53.488,53.852,54.231,54.626,55.036,55.462,55.902,56.356,56.824,57.306,57.801,58.31,58.83,59.363,59.908,60.465,61.033,61.612,62.201,62.801,63.411,64.031,64.661,65.299,65.947,66.603,67.268,67.941,68.622,69.311,70.007,70.711,71.421,72.139,72.863,73.593,74.33,75.073,75.822,76.577,77.337,78.102,78.873,79.649
80.281,79.511,78.746,77.987,77.233,76.485,75.743,75.007,74.277,73.553,72.835,72.125,71.421,70.725,70.036,69.354,68.68,68.015,67.357,66.708,66.068,65.437,64.815,64.203,63.6,63.008,62.426,61.855,61.294,60.745,60.208,59.682,59.169,58.669,58.181,57.706,57.245,56.798,56.365,55.946,55.543,55.154,54.781,54.424,54.083,53.759,53.451,53.16,52.887,52.631,52.393,52.173,51.971,51.788,51.624,51.478,51.352,51.245,51.157,51.088,51.039,51.01,51.0,51.01,51.039,51.088,51.157,51.245,51.352,51.478,51.624,51.788,51.971,52.173,52.393,52.631,52.887,53.16,53.451,53.759,54.083,54.424,54.781,55.154,55.543,55.946,56.365,56.798,57.245,57.706,58.181,58.669,59.169,59.682,60.208,60.745,61.294,61.855,62.426,63.008,63.6,64.203,64.815,65.437,66.068,66.708,67.357,68.015,68.68,69.354,70.036,70.725,71.421,72.125,72.835,73.553,74.277,75.007,75.743,76.485,77.233,77.987,78.746,79.511,80.281
80.92,80.156,79.398,78.645,77.897,77.156,76.42,75.69,74.967,74.25,73.539,72.835,72.139,71.449,70.767,70.093,69.426,68.768,68.118,67.476,66.843,66.219,65.605,65.0,64.405,63.82,63.246,62.682,62.129,61.587,61.057,60.539,60.033,59.54,59.059,58.592,58.138,57.697,57.271,56.859,56.462,56.08,55.714,55.362,55.027,54.708,54.406,54.12,53.852,53.6,53.367,53.151,52.953,52.773,52.612,52.469,52.345,52.24,52.154,52.086,52.038,52.01,52.0,52.01,52.038,52.086,52.154,52.24,52.345,52.469,52.612,52.773,52.953,53.151,53.367,53.6,53.852,54.12,54.406,54.708,55.027,55.362,55.714,56.08,56.462,56.859,57.271,57.697,58.138,58.592,59.059,59.54,60.033,60.539,61.057,61.587,62.129,62.682,63.246,63.82,64.405,65.0,65.605,66.219,66.843,67.476,68.118,68.768,69.426,70.093,70.767,71.449,72.139,72.835,73.539,74.25,74.967,75.69,76.42,77.156,77.897,78.645,79.398,80.156,80.92
81.566,80.808,80.056,79.31,78.568,77.833,77.104,76.381,75.664,74.953,74.25,73.553,72.863,72.18,71.505,70.838,70.178,69.527,68.884,68.25,67.624,67.007,66.4,65.803,65.215,64.637,64.07,63.514,62.968,62.434,61.911,61.4,60.902,60.415,59.942,59.481,59.034,58.6,58.181,57.775,57.385,57.009,56.648,56.303,55.973,55.66,55.362,55.082,54.818,54.571,54.342,54.129,53.935,53.759,53.6,53.46,53.339,53.235,53.151,53.085,53.038,53.009,53.0,53.009,53.038,53.085,53.151,53.235,53.339,53.46,53.6,53.759,53.935,54.129,54.342,54.571,54.818,55.082,55.362,55.66,55.973,56.303,56.648,57.009,57.385,57.775,58.181,58.6,59.034,59.481,59.942,60.415,60.902,61.4,61.911,62.434,62.968,63.514,64.07,64.637,65.215,65.803,66.4,67.007,67.624,68.25,68.884,69.527,70.178,70.838,71.505,72.18,72.863,73.553,74.25,74.953,75.664,76.381,77.104,77.833,78.568,79.31,80.056,80.808,81.566
82.219,81.468,80.722,79.981,79.246,78.518,77.795,77.078,76.368,75.664,74.967,74.277,73.593,72.918,72.25,71.589,70.937,70.292,69.656,69.029,68.411,67.801,67.201,66.611,66.03,65.46,64.9,64.351,63.812,63.285,62.769,62.266,61.774,61.294,60.828,60.374,59.933,59.506,59.093,58.694,58.31,57.94,57.585,57.245,56.921,56.613,56.321,56.045,55.785,55.543,55.317,55.109,54.918,54.745,54.589,54.452,54.332,54.231,54.148,54.083,54.037,54.009,54.0,54.009,54.037,54.083,54.148,54.231,54.332,54.452,54.589,54.745,54.918,55.109,55.317,55.543,55.785,56.045,56.321,56.613,56.921,57.245,57.585,57.94,58.31,58.694,59.093,59.506,59.933,60.374,60.828,61.294,61.774,62.266,62.769,63.285,63.812,64.351,64.9,65.46,66.03,66.611,67.201,67.801,68.411,69.029,69.656,70.292,70.937,71.589,72.25,72.918,73.593,74.277,74.967,75.664,76.368,77.078,77.795,78.518,79.246,79.981,80.722,81.468,82.219
82.879,82.134,81.394,80.66,79.931,79.209,78.492,77.782,77.078,76.381,75.69,75.007,74.33,73.661,73.0,72.346,71.701,71.063,70.434,69.814,69.203,68.6,68.007,67.424,66.851,66.287,65.734,65.192,64.661,64.14,63.632,63.135,62.65,62.177,61.717,61.27,60.836,60.415,60.008,59.615,59.237,58.873,58.523,58.189,57.871,57.567,57.28,57.009,56.754,56.515,56.294,56.089,55.902,55.731,55.579,55.444,55.326,55.227,55.145,55.082,55.036,55.009,55.0,55.009,55.036,55.082,55.145,55.227,55.326,55.444,55.579,55.731,55.902,56.089,56.294,56.515,56.754,57.009,57.28,57.567,57.871,58.189,58.523,58.873,59.237,59.615,60.008,60.415,60.836,61.27,61.717,62.177,62.65,63.135,63.632,64.14,64.661,65.192,65.734,66.287,66.851,67.424,68.007,68.6,69.203,69.814,70.434,71.063,71.701,72.346,73.0,73.661,74.33,75.007,75.69,76.381,77.078,77.782,78.492,79.209,79.931,80.66,81.394,82.134,82.879
83.546,82.807,82.073,81.345,80.623,79.906,79.196,78.492,77.795,77.104,76.42,75.743,75.073,74.411,73.756,73.11,72.471,71.84,71.218,70.605,70.0,69.405,68.819,68.242,67.676,67.119,66.573,66.038,65.513,65.0,64.498,64.008,63.53,63.063,62.61,62.169,61.741,61.327,60.926,60.539,60.166,59.808,59.464,59.135,58.822,58.523,58.241,57.974,57.723,57.489,57.271,57.07,56.886,56.719,56.569,56.436,56.321,56.223,56.143,56.08,56.036,56.009,56.0,56.009,56.036,56.08,56.143,56.223,56.321,56.436,56.569,56.719,56.886,57.07,57.271,57.489,57.723,57.974,58.241,58.523,58.822,59.135,59.464,59.808,60.166,60.539,60.926,61.327,61.741,62.169,62.61,63.063,63.53,64.008,64.498,65.0,65.513,66.038,66.573,67.119,67.676,68.242,68.819,69.405,70.0,70.605,71.218,71.84,72.471,73.11,73.756,74.411,75.073,75.743,76.42,77.104,77.795,78.492,79.196,79.906,80.623,81.345,82.073,82.807,83.546
84.22,83.487,82.759,82.037,81.32,80.61,79.906,79.209,78.518,77.833,77.156,76.485,75.822,75.166,74.518,73.878,73.246,72.622,72.007,71.4,70.803,70.214,69.635,69.065,68.505,67.956,67.417,66.888,66.37,65.863,65.368,64.885,64.413,63.953,63.506,63.071,62.65,62.241,61.847,61.465,61.098,60.745,60.407,60.083,59.775,59.481,59.203,58.941,58.694,58.464,58.249,58.052,57.871,57.706,57.559,57.428,57.315,57.219,57.14,57.079,57.035,57.009,57.0,57.009,57.035,57.079,57.14,57.219,57.315,57.428,57.559,57.706,57.871,58.052,58.249,58.464,58.694,58.941,59.203,59.481,59.775,60.083,60.407,60.745,61.098,61.465,61.847,62.241,62.65,63.071,63.506,63.953,64.413,64.885,65.368,65.863,66.37,66.888,67.417,67.956,68.505,69.065,69.635,70.214,70.803,71.4,72.007,72.622,73.246,73.878,74.518,75.166,75.822,76.485,77.156,77.833,78.518,79.209,79.906,80.61,81.32,82.037,82.759,83.487,84.22
84.9,84.172,83.451,82.735,82.024,81.32,80.623,79.931,79.246,78.568,77.897,77.233,76.577,75.928,75.286,74.653,74.027,73.41,72.801,72.201,71.61,71.028,70.456,69.893,69.34,68.797,68.264,67.742,67.231,66.731,66.242,65.765,65.299,64.846,64.405,63.977,63.561,63.159,62.769,62.394,62.032,61.685,61.351,61.033,60.729,60.44,60.166,59.908,59.666,59.439,59.228,59.034,58.856,58.694,58.549,58.421,58.31,58.215,58.138,58.078,58.034,58.009,58.0,58.009,58.034,58.078,58.138,58.215,58.31,58.421,58.549,58.694,58.856,59.034,59.228,59.439,59.666,59.908,60.166,60.44,60.729,61.033,61.351,61.685,62.032,62.394,62.769,63.159,63.561,63.977,64.405,64.846,65.299,65.765,66.242,66.731,67.231,67.742,68.264,68.797,69.34,69.893,70.456,71.028,71.61,72.201,72.801,73.41,74.027,74.653,75.286,75.928,76.577,77.233,77.897,78.568,79.246,79.931,80.623,81.32,82.024,82.735,83.451,84.172,84.9
85.586,84.865,84.149,83.439,82.735,82.037,81.345,80.66,79.981,79.31,78.645,77.987,77.337,76.694,76.059,75.432,74.813,74.202,73.6,73.007,72.422,71.847,71.281,70.725,70.178,69.642,69.116,68.6,68.096,67.602,67.119,66.648,66.189,65.742,65.307,64.885,64.475,64.078,63.695,63.325,62.968,62.626,62.298,61.984,61.685,61.4,61.131,60.877,60.638,60.415,60.208,60.017,59.841,59.682,59.54,59.414,59.304,59.211,59.135,59.076,59.034,59.008,59.0,59.008,59.034,59.076,59.135,59.211,59.304,59.414,59.54,59.682,59.841,60.017,60.208,60.415,60.638,60.877,61.131,61.4,61.685,61.984,62.298,62.626,62.968,63.325,63.695,64.078,64.475,64.885,65.307,65.742,66.189,66.648,67.119,67.602,68.096,68.6,69.116,69.642,70.178,70.725,71.281,71.847,72.422,73.007,73.6,74.202,74.813,75.432,76.059,76.694,77.337,77.987,78.645,79.31,79.981,80.66,81.345,82.037,82.735,83.439,84.149,84.865,85.586
86.279,85.563,84.853,84.149,83.451,82.759,82.073,81.394,80.722,80.056,79.398,78.746,78.102,77.466,76.837,76.217,75.604,75.0,74.404,73.817,73.239,72.67,72.111,71.561,71.021,70.491,69.971,69.462,68.964,68.476,68.0,67.535,67.082,66.641,66.212,65.795,65.391,65.0,64.622,64.257,63.906,63.569,63.246,62.936,62.642,62.362,62.097,61.847,61.612,61.392,61.188,61.0,60.828,60.671,60.531,60.407,60.299,60.208,60.133,60.075,60.033,60.008,60.0,60.008,60.033,60.075,60.133,60.208,60.299,60.407,60.531,60.671,60.828,61.0,61.188,61.392,61.612,61.847,62.097,62.362,62.642,62.936,63.246,63.569,63.906,64.257,64.622,65.0,65.391,65.795,66.212,66.641,67.082,67.535,68.0,68.476,68.964,69.462,69.971,70.491,71.021,71.561,72.111,72.67,73.239,73.817,74.404,75.0,75.604,76.217,76.837,77.466,78.102,78.746,79.398,80.056,80.722,81.394,82.073,82.759,83.451,84.149,84.853,85.563,86.279
86.977,86.267,85.563,84.865,84.172,83.487,82.807,82.134,81.468,80.808,80.156,79.511,78.873,78.243,77.621,77.006,76.4,75.802,75.213,74.632,74.061,73.498,72.945,72.402,71.868,71.344,70.831,70.328,69.836,69.354,68.884,68.425,67.978,67.543,67.119,66.708,66.31,65.924,65.552,65.192,64.846,64.514,64.195,63.891,63.6,63.325,63.063,62.817,62.586,62.37,62.169,61.984,61.814,61.66,61.522,61.4,61.294,61.205,61.131,61.074,61.033,61.008,61.0,61.008,61.033,61.074,61.131,61.205,61.294,61.4,61.522,61.66,61.814,61.984,62.169,62.37,62.586,62.817,63.063,63.325,63.6,63.891,64.195,64.514,64.846,65.192,65.552,65.924,66.31,66.708,67.119,67.543,67.978,68.425,68.884,69.354,69.836,70.328,70.831,71.344,71.868,72.402,72.945,73.498,74.061,74.632,75.213,75.802,76.4,77.006,77.621,78.243,78.873,79.511,80.156,80.808,81.468,82.134,82.807,83.487,84.172,84.865,85.563,86.267,86.977
87.681,86.977,86.279,85.586,84.9,84.22,83.546,82.879,82.219,81.566,80.92,80.281,79.649,79.025,78.409,77.801,77.201,76.609,76.026,75.452,74.887,74.33,73.783,73.246,72.719,72.201,71.694,71.197,70.711,70.235,69.771,69.318,68.877,68.447,68.029,67.624,67.231,66.851,66.483,66.129,65.788,65.46,65.146,64.846,64.56,64.288,64.031,63.789,63.561,63.348,63.151,62.968,62.801,62.65,62.514,62.394,62.29,62.201,62.129,62.073,62.032,62.008,62.0,62.008,62.032,62.073,62.129,62.201,62.29,62.394,62.514,62.65,62.801,62.968,63.151,63.348,63.561,63.789,64.031,64.288,64.56,64.846,65.146,65.46,65.788,66.129,66.483,66.851,67.231,67.624,68.029,68.447,68.877,69.318,69.771,70.235,70.711,71.197,71.694,72.201,72.719,73.246,73.783,74.33,74.887,75.452,76.026,76.609,77.201,77.801,78.409,79.025,79.649,80.281,80.92,81.566,82.219,82.879,83.546,84.22,84.9,85.586,86.279,86.977,87.681
